date,zinc_close,zinc_volume,zinc_inventory,aluminium_close,aluminium_volume,aluminium_inventory,usd_index,oil_price,aluminium_close_return,aluminium_close_lag1,aluminium_close_ret_lag1,aluminium_close_lag2,aluminium_close_ret_lag2,aluminium_close_lag3,aluminium_close_ret_lag3,aluminium_close_lag5,aluminium_close_ret_lag5,aluminium_close_lag10,aluminium_close_ret_lag10,aluminium_close_lag20,aluminium_close_ret_lag20,aluminium_close_ma5,aluminium_close_ma20,aluminium_close_vol20,gate_volatility,gate_hurst,gate_inventory_pressure
2019-04-09,2793.8200711696904,16276,180930.97177027256,2405.3097646489746,19539,157911.93050040063,100.2732830687316,65.27930791493111,-0.024404053828445793,2465.4774080272896,0.016801502210523234,2424.738164398213,0.004607812255050137,2413.6166719183543,0.010763035914934216,2389.20386502449,0.011791072880230402,2383.671576044898,-0.00576354711032101,2295.170016691815,-0.012360639943395535,2419.4114922275844,2381.590487701588,0.009596700980147331,0.009596700980147331,0.7223041047542429,-0.3242173913367776
2019-04-10,2853.8569189108875,11300,174951.9927070822,2421.0462212126467,16531,154412.57847225192,100.15995434733124,65.21332717635121,0.006542382521765866,2405.3097646489746,-0.024404053828445793,2465.4774080272896,0.016801502210523234,2424.738164398213,0.004607812255050137,2387.9154521450905,-0.000539264521651095,2381.022291698087,-0.0011114301036414531,2302.9948610523293,0.003409265676881157,2426.037646041096,2387.4930557096036,0.009639686806643472,0.009639686806643472,0.7133578066583348,0.9019843041628641
2019-04-11,2813.235481689876,15391,176285.9115175318,2330.146580989578,12126,163565.94749165446,100.0680091187311,65.31577978201226,-0.03754560298214349,2421.0462212126467,0.006542382521765866,2405.3097646489746,-0.024404053828445793,2465.4774080272896,0.016801502210523234,2413.6166719183543,0.010763035914934216,2396.700374530766,0.0065846014492783045,2315.3776540918566,0.0053768218283687386,2409.3436278553404,2388.2315020544897,0.0131245698861347,0.0131245698861347,0.6351732368061318,-0.9409001854227832
2019-04-12,2864.130960574368,12168,169176.05223235447,2281.243773852369,7332,166502.4350822807,100.11772519313648,65.31189815158118,-0.020987008944493457,2330.146580989578,-0.03754560298214349,2421.0462212126467,0.006542382521765866,2405.3097646489746,-0.024404053828445793,2424.738164398213,0.004607812255050137,2386.646301575892,-0.004194964486056274,2321.7436763157043,0.002749453080622688,2380.6447497461713,2386.2065069313226,0.01394836939093626,0.01394836939093626,0.5334513106010809,-0.8786471163935279
2019-04-15,2883.404232851816,19242,166280.93891280933,2341.5407559200667,9148,163560.81260743292,100.13196776674351,64.87581836760168,0.026431625922149093,2281.243773852369,-0.020987008944493457,2330.146580989578,-0.03754560298214349,2421.0462212126467,0.006542382521765866,2465.4774080272896,0.016801502210523234,2361.3608867127346,-0.010594537970063489,2356.971672113891,0.015173077096128473,2355.857419324727,2385.4349611216317,0.014825925290787708,0.014825925290787708,0.499279402632854,-0.013586831040421687
2019-04-16,2882.503273868199,10139,169360.5145260922,2370.1629448947087,7681,166091.5566378244,100.20101630215032,64.49710157794453,0.01222365611287235,2341.5407559200667,0.026431625922149093,2281.243773852369,-0.020987008944493457,2330.146580989578,-0.03754560298214349,2405.3097646489746,-0.024404053828445793,2389.20386502449,0.011791072880230402,2375.7044607740777,0.007947820876177847,2348.828055373874,2385.1578853276633,0.014979981102123716,0.014979981102123716,0.43651340819382345,-0.7960200166268221
2019-04-17,2884.6631470304774,17174,166905.17266928454,2375.175625153255,7568,164832.96878809348,100.15829103751663,64.50592865062004,0.002114909554781219,2370.1629448947087,0.01222365611287235,2341.5407559200667,0.026431625922149093,2281.243773852369,-0.020987008944493457,2421.0462212126467,0.006542382521765866,2387.9154521450905,-0.000539264521651095,2382.9097188228407,0.0030328932608121306,2339.6539361619953,2384.771180644184,0.01497157308321183,0.01497157308321183,0.3886466049276206,-0.23785763597738616
2019-04-18,2941.6084857633987,6106,159052.21519023963,2394.429726582424,11879,164885.4489116079,100.17414500662431,64.81456292654369,0.00810639062866203,2375.175625153255,0.002114909554781219,2370.1629448947087,0.01222365611287235,2341.5407559200667,0.026431625922149093,2330.146580989578,-0.03754560298214349,2413.6166719183543,0.010763035914934216,2400.529405229345,0.007394189661204642,2352.510565280565,2384.466196711838,0.014991058425606496,0.014991058425606496,0.34648876844233667,-0.33791645936084447
2019-04-19,2852.392537862243,13497,164478.31349826048,2392.784664593157,6065,164788.0355277283,100.23670404602106,64.15030671523078,-0.0006870370723366381,2394.429726582424,0.00810639062866203,2375.175625153255,0.002114909554781219,2370.1629448947087,0.01222365611287235,2281.243773852369,-0.020987008944493457,2424.738164398213,0.004607812255050137,2382.4259284882346,-0.007541451773793395,2374.8187434287224,2384.984133517084,0.01488804344295353,0.01488804344295353,0.3155530935829375,-0.2786494412111795
2019-04-22,2891.8288720337423,7326,160558.12686846277,2342.258258326591,8269,165144.19473666494,100.20576939204904,64.25402468917126,-0.02111615266272049,2392.784664593157,-0.0006870370723366381,2394.429726582424,0.00810639062866203,2375.175625153255,0.002114909554781219,2341.5407559200667,0.026431625922149093,2465.4774080272896,0.016801502210523234,2397.4896204186866,0.006322837470128961,2374.962243910027,2382.2225654124795,0.015555374349801386,0.015555374349801386,0.3038505086841232,-0.33934865779836715
2019-04-23,2821.5415033074405,16728,166675.24094518056,2383.9551743440024,6386,161312.06512521452,100.25144691580478,64.61091129075754,0.017802014730519566,2342.258258326591,-0.02111615266272049,2392.784664593157,-0.0006870370723366381,2394.429726582424,0.00810639062866203,2370.1629448947087,0.01222365611287235,2405.3097646489746,-0.024404053828445793,2383.671576044898,-0.00576354711032101,2377.720689799886,2382.2367453274346,0.016063660821176474,0.016063660821176474,0.2918125799676862,0.5955775131205635
2019-04-24,2880.812117600148,15975,160820.1435059574,2372.5527585473587,19720,165181.57660682496,100.18525432169812,64.56500352789568,-0.00478298246517217,2383.9551743440024,0.017802014730519566,2342.258258326591,-0.02111615266272049,2392.784664593157,-0.0006870370723366381,2375.175625153255,0.002114909554781219,2421.0462212126467,0.006542382521765866,2381.022291698087,-0.0011114301036414531,2377.1961164787067,2381.813268669898,0.01609952754662689,0.01609952754662689,0.29175791761762565,-0.5581118383780117
2019-04-25,2821.781546571448,7926,164446.5134391156,2383.2886170960646,19275,161755.62672461334,100.1489489370416,64.73006427670362,0.004525024158062996,2372.5527585473587,-0.00478298246517217,2383.9551743440024,0.017802014730519566,2342.258258326591,-0.02111615266272049,2394.429726582424,0.00810639062866203,2330.146580989578,-0.03754560298214349,2396.700374530766,0.0065846014492783045,2374.967894581435,2381.1426807981634,0.016061370397272363,0.016061370397272363,0.2998853344741687,0.5767421871161698
2019-04-26,2830.8557192922044,13886,161975.38780613666,2399.400933710579,14393,160015.5822293963,100.11077514764176,64.51914355243427,0.006760539407160149,2383.2886170960646,0.004525024158062996,2372.5527585473587,-0.00478298246517217,2383.9551743440024,0.017802014730519566,2392.784664593157,-0.0006870370723366381,2281.243773852369,-0.020987008944493457,2386.646301575892,-0.004194964486056274,2376.291148404919,2381.780412404897,0.016103175869941158,0.016103175869941158,0.3082476601132333,0.6572311445711109
2019-04-29,2914.8097421305383,18610,153972.8597822085,2465.583120498975,10443,154102.8366414704,99.99119118308286,64.48333369265121,0.027582796129885567,2399.400933710579,0.006760539407160149,2383.2886170960646,0.004525024158062996,2372.5527585473587,-0.00478298246517217,2342.258258326591,-0.02111615266272049,2341.5407559200667,0.026431625922149093,2361.3608867127346,-0.010594537970063489,2400.956120839396,2386.991524094209,0.01697179542547931,0.01697179542547931,0.2933710365025808,1.671795963483105
2019-04-30,2922.220834344346,14402,154161.4398948853,2347.874680384576,11319,160761.98047588393,100.03988843116142,63.99705963715877,-0.04774060916290568,2465.583120498975,0.027582796129885567,2399.400933710579,0.006760539407160149,2383.2886170960646,0.004525024158062996,2383.9551743440024,0.017802014730519566,2370.1629448947087,0.01222365611287235,2389.20386502449,0.011791072880230402,2393.740022047511,2384.9250648622137,0.020143590333643945,0.020143590333643945,0.30252958852787326,-0.05768800910854749
2019-05-01,3000.3637955096065,16480,149012.09551224194,2418.094631543396,19809,155356.08243896076,99.99294819714116,63.29375664463311,0.02990787870642153,2347.874680384576,-0.04774060916290568,2465.583120498975,0.027582796129885567,2399.400933710579,0.006760539407160149,2372.5527585473587,-0.00478298246517217,2375.175625153255,0.002114909554781219,2387.9154521450905,-0.000539264521651095,2402.8483966467184,2386.434023832129,0.02127339321526393,0.02127339321526393,0.3159339015268728,1.4584400752372821
2019-05-02,2924.970299352786,9800,153934.48515149183,2348.9618652081244,6373,160774.29437496982,99.99419760901392,63.57658638500069,-0.0285897687515837,2418.094631543396,0.02990787870642153,2347.874680384576,-0.04774060916290568,2465.583120498975,0.027582796129885567,2383.2886170960646,0.004525024158062996,2394.429726582424,0.00810639062866203,2413.6166719183543,0.010763035914934216,2395.98304626913,2383.2012834966176,0.02211122365702427,0.02211122365702427,0.31528580468114964,0.06342081303391878
2019-05-03,3077.074119837531,12418,144526.066959649,2338.4613703846003,14777,162766.2651936415,100.0422722749045,63.28108790668336,-0.004470270453962311,2348.9618652081244,-0.0285897687515837,2418.094631543396,0.02990787870642153,2347.874680384576,-0.04774060916290568,2399.400933710579,0.006760539407160149,2392.784664593157,-0.0006870370723366381,2424.738164398213,0.004607812255050137,2383.7951336039346,2378.887443795937,0.022080560085995193,0.022080560085995193,0.3001708753049857,0.0662288906021552
2019-05-06,3022.202008787113,7970,146486.93439739512,2379.441375212714,6771,159280.8525927062,100.08692539250752,63.14442955318233,0.017524345429479338,2338.4613703846003,-0.004470270453962311,2348.9618652081244,-0.0285897687515837,2418.094631543396,0.02990787870642153,2465.583120498975,0.027582796129885567,2342.258258326591,-0.02111615266272049,2465.4774080272896,0.016801502210523234,2366.5667845466824,2374.585642155208,0.02211279263940103,0.02211279263940103,0.2936053136945453,0.8974476681536807
2019-05-07,2923.5545412531324,5611,153082.63250738513,2256.1696971398364,17513,166755.14587737483,100.15346390340478,62.72849687720127,-0.05180698266283501,2379.441375212714,0.017524345429479338,2338.4613703846003,-0.004470270453962311,2348.9618652081244,-0.0285897687515837,2347.874680384576,-0.04774060916290568,2383.9551743440024,0.017802014730519566,2405.3097646489746,-0.024404053828445793,2348.2257878977343,2367.128638779751,0.024340771147913498,0.024340771147913498,0.26941313626219027,-0.6862892816148832
2019-05-08,2898.9905571636923,13430,155134.79680303988,2308.4229854832474,14990,162259.92179975804,100.14361535495384,62.30550596627611,0.023160176475046645,2256.1696971398364,-0.05180698266283501,2379.441375212714,0.017524345429479338,2338.4613703846003,-0.004470270453962311,2418.094631543396,0.02990787870642153,2372.5527585473587,-0.00478298246517217,2421.0462212126467,0.006542382521765866,2326.2914586857046,2361.4974769932815,0.024956274115098164,0.024956274115098164,0.24292778076478572,0.7366154749630426
2019-05-09,2856.407235701466,11213,160381.69479018942,2344.540193704545,18316,160299.52276062185,100.10128552374944,62.25335465624772,0.015645836334339247,2308.4229854832474,0.023160176475046645,2256.1696971398364,-0.05180698266283501,2379.441375212714,0.017524345429479338,2348.9618652081244,-0.0285897687515837,2383.2886170960646,0.004525024158062996,2330.146580989578,-0.03754560298214349,2325.4071243849885,2362.2171576290298,0.023784512556671848,0.023784512556671848,0.2202103704087379,0.581861601055343
2019-05-10,2851.1613899101044,9378,156846.4679306904,2360.0650902611555,9134,158404.98521576708,100.0933137026588,62.03448149800703,0.006621723354667708,2344.540193704545,0.015645836334339247,2308.4229854832474,0.023160176475046645,2256.1696971398364,-0.05180698266283501,2338.4613703846003,-0.004470270453962311,2399.400933710579,0.006760539407160149,2281.243773852369,-0.020987008944493457,2329.7278683603,2366.158223449469,0.023262348230120473,0.023262348230120473,0.1866794316222636,0.7468512709641889
2019-05-13,2817.0908612602366,10302,158453.83392729537,2252.7678296749814,15554,168570.01231513408,99.92458025926298,62.14787279740544,-0.04546368700970915,2360.0650902611555,0.006621723354667708,2344.540193704545,0.015645836334339247,2308.4229854832474,0.023160176475046645,2379.441375212714,0.017524345429479338,2465.583120498975,0.027582796129885567,2341.5407559200667,0.026431625922149093,2304.393159252753,2361.7195771372144,0.024786873810969695,0.024786873810969695,0.22498850514761815,-1.1867756035908767
2019-05-14,2825.3090163985407,8721,158675.34443074104,2217.7398440463403,11549,172616.75137486748,99.77986901202068,62.283634323099314,-0.015548866229013414,2252.7678296749814,-0.04546368700970915,2360.0650902611555,0.006621723354667708,2344.540193704545,0.015645836334339247,2256.1696971398364,-0.05180698266283501,2347.874680384576,-0.04774060916290568,2370.1629448947087,0.01222365611287235,2296.707188634054,2354.0984220947967,0.024747578578709014,0.024747578578709014,0.25024500756012974,-1.1054730014436709
2019-05-15,2875.685081970093,14930,153855.20945965592,2294.4652044747354,14071,161182.65794465158,99.64759905078525,62.379889216996695,0.0345961951463194,2217.7398440463403,-0.015548866229013414,2252.7678296749814,-0.04546368700970915,2360.0650902611555,0.006621723354667708,2308.4229854832474,0.023160176475046645,2418.094631543396,0.02990787870642153,2375.175625153255,0.002114909554781219,2293.9156324323512,2350.0629010608704,0.02612968381867056,0.02612968381867056,0.24888919875444848,1.232806922346263
2019-05-16,2825.0168526207376,6832,157512.79122807024,2198.852508718654,13713,170676.4692802762,99.54787436802508,62.45146945427523,-0.0416710157859943,2294.4652044747354,0.0345961951463194,2217.7398440463403,-0.015548866229013414,2252.7678296749814,-0.04546368700970915,2344.540193704545,0.015645836334339247,2348.9618652081244,-0.0285897687515837,2394.429726582424,0.00810639062866203,2264.7780954351733,2340.2840401676813,0.02751083338943725,0.02751083338943725,0.3144583959509907,-0.8654567894063669
2019-05-17,2732.886499666039,19821,165323.8788887997,2267.7981683585226,10557,160153.47791507855,99.58785179069744,62.9247999157548,0.03135529071026477,2198.852508718654,-0.0416710157859943,2294.4652044747354,0.0345961951463194,2217.7398440463403,-0.015548866229013414,2360.0650902611555,0.006621723354667708,2338.4613703846003,-0.004470270453962311,2392.784664593157,-0.0006870370723366381,2246.3247110546463,2334.0347153559496,0.02861776372948086,0.02861776372948086,0.3360893423021076,1.2291336709198308
2019-05-20,2679.1950911339127,7962,170049.70449501646,2275.005270765987,12783,156834.28141764097,99.4973038851614,62.60452178504133,0.003178017562595059,2267.7981683585226,0.03135529071026477,2198.852508718654,-0.0416710157859943,2294.4652044747354,0.0345961951463194,2252.7678296749814,-0.04546368700970915,2379.441375212714,0.017524345429479338,2342.258258326591,-0.02111615266272049,2250.7721992728484,2330.6720659779194,0.028290126803966434,0.028290126803966434,0.3522482029429219,1.098886137191833
2019-05-21,2703.4802106892757,9703,164569.10084597193,2294.190776777274,9214,154804.78449414956,99.45948762975748,62.588041325180455,0.008433169917372307,2275.005270765987,0.003178017562595059,2267.7981683585226,0.03135529071026477,2198.852508718654,-0.0416710157859943,2217.7398440463403,-0.015548866229013414,2256.1696971398364,-0.05180698266283501,2383.9551743440024,0.017802014730519566,2266.0623858190347,2326.183846099583,0.02803761506667587,0.02803761506667587,0.356486279817492,1.1213156325993467
2019-05-22,2735.956664768696,15182,159592.43474479552,2241.1535056988323,10518,157404.31040439918,99.58941045953608,62.92784827133633,-0.02311807353394779,2294.190776777274,0.008433169917372307,2275.005270765987,0.003178017562595059,2267.7981683585226,0.03135529071026477,2294.4652044747354,0.0345961951463194,2308.4229854832474,0.023160176475046645,2372.5527585473587,-0.00478298246517217,2255.400046063854,2319.613883457157,0.02844604096089626,0.02844604096089626,0.3968031585023022,0.5482911495007818
2019-05-23,2643.4552547742464,19001,160590.70468322316,2171.601910857237,19063,161897.33293856142,99.55378406242994,63.30721021413774,-0.03103383800562476,2241.1535056988323,-0.02311807353394779,2294.190776777274,0.008433169917372307,2275.005270765987,0.003178017562595059,2198.852508718654,-0.0416710157859943,2344.540193704545,0.015645836334339247,2383.2886170960646,0.004525024158062996,2249.9499264915707,2309.0295481452154,0.029090702338772225,0.029090702338772225,0.45066062320507877,0.008925014067522552
2019-05-24,2566.3861021817283,6368,167612.29383632622,2214.0842309964137,17761,160061.07760540154,99.62753561927666,62.88068111933437,0.019562664743837388,2171.601910857237,-0.03103383800562476,2241.1535056988323,-0.02311807353394779,2294.190776777274,0.008433169917372307,2267.7981683585226,0.03135529071026477,2360.0650902611555,0.006621723354667708,2399.400933710579,0.006760539407160149,2239.2071390191486,2299.7637130095072,0.029483548727605762,0.029483548727605762,0.4862764130725425,0.4696157238334032
2019-05-27,2552.369115209713,15263,168939.41125990718,2253.763189751592,5766,154193.7959703648,99.53417385127568,62.78697448683761,0.017921160450757423,2214.0842309964137,0.019562664743837388,2171.601910857237,-0.03103383800562476,2241.1535056988323,-0.02311807353394779,2275.005270765987,0.003178017562595059,2252.7678296749814,-0.04546368700970915,2465.583120498975,0.027582796129885567,2234.95872281627,2289.1727164721387,0.02902137164618801,0.02902137164618801,0.4959813254954174,1.2232837635171634
2019-05-28,2671.834673343191,15361,162074.82984957323,2217.9490995538445,16728,159665.53680455175,99.5136300954889,63.19441081559778,-0.01589079560825335,2253.763189751592,0.017921160450757423,2214.0842309964137,0.019562664743837388,2171.601910857237,-0.03103383800562476,2294.190776777274,0.008433169917372307,2217.7398440463403,-0.015548866229013414,2347.874680384576,-0.04774060916290568,2219.7103873715837,2282.6764374306017,0.02732348521518449,0.02732348521518449,0.5060905184204307,0.08789831548901697
2019-05-29,2566.31996053044,7389,169944.20614224175,2188.6544858965603,14948,165829.9254053967,99.41862788999784,63.34683454715751,-0.013207973827342068,2217.9490995538445,-0.01589079560825335,2253.763189751592,0.017921160450757423,2214.0842309964137,0.019562664743837388,2241.1535056988323,-0.02311807353394779,2294.4652044747354,0.0345961951463194,2418.094631543396,0.02990787870642153,2209.2105834111294,2271.2044301482597,0.026315570261408894,0.026315570261408894,0.5163525735895692,-0.5000227654466234
2019-05-30,2584.5959109795767,7321,166015.65197564993,2342.169177850532,6824,154411.90003898248,99.38472458240778,63.40541345660144,0.0701411268627381,2188.6544858965603,-0.013207973827342068,2217.9490995538445,-0.01589079560825335,2253.763189751592,0.017921160450757423,2171.601910857237,-0.03103383800562476,2198.852508718654,-0.0416710157859943,2348.9618652081244,-0.0285897687515837,2243.3240368097886,2270.86479578038,0.030512239240112718,0.030512239240112718,0.47102782578564795,1.4269135292954398
2019-05-31,2578.151197783176,15144,168491.5189311443,2373.904349673619,10894,149397.54926531026,99.46875539615353,63.34010804857104,0.01354947888615432,2342.169177850532,0.0701411268627381,2188.6544858965603,-0.013207973827342068,2217.9490995538445,-0.01589079560825335,2214.0842309964137,0.019562664743837388,2267.7981683585226,0.03135529071026477,2338.4613703846003,-0.004470270453962311,2275.288060545229,2272.6369447448315,0.030629900374886165,0.030629900374886165,0.4039085337184684,1.4041184596963314
2019-06-03,2619.3203791365977,6555,162454.47883720006,2344.502296586749,6059,148753.0486305897,99.2960233538343,63.22496777085872,-0.012385525596645297,2373.904349673619,0.01354947888615432,2342.169177850532,0.0701411268627381,2188.6544858965603,-0.013207973827342068,2253.763189751592,0.017921160450757423,2275.005270765987,0.003178017562595059,2379.441375212714,0.017524345429479338,2293.435881912261,2270.8899908135327,0.030520762306868277,0.030520762306868277,0.3722393638755239,1.1078080235662664
2019-06-04,2559.7513272524902,13308,166859.81685201425,2348.4019483779143,16883,148500.50954250497,99.33946571818888,63.31143348978581,0.0016633175394380473,2344.502296586749,-0.012385525596645297,2373.904349673619,0.01354947888615432,2342.169177850532,0.0701411268627381,2217.9490995538445,-0.01589079560825335,2294.190776777274,0.008433169917372307,2256.1696971398364,-0.05180698266283501,2319.526451677075,2275.5016033754373,0.028009913451842762,0.028009913451842762,0.335216066166657,0.9073627528200447
2019-06-05,2542.5319222063767,15559,167608.293797383,2270.575605823868,13537,159333.83402589717,99.36323927842211,63.23572125229047,-0.0331401285916163,2348.4019483779143,0.0016633175394380473,2344.502296586749,-0.012385525596645297,2373.904349673619,0.01354947888615432,2188.6544858965603,-0.013207973827342068,2241.1535056988323,-0.02311807353394779,2308.4229854832474,0.023160176475046645,2335.910675662536,2273.6092343924674,0.028633263278332235,0.028633263278332235,0.2882888642270194,-0.2803204483498015
2019-06-06,2579.385004965732,9102,166078.00008252123,2279.050550463513,15728,158005.16219614336,99.30382428285245,63.22294766597714,0.0037325093328348657,2270.575605823868,-0.0331401285916163,2348.4019483779143,0.0016633175394380473,2344.502296586749,-0.012385525596645297,2342.169177850532,0.0701411268627381,2171.601910857237,-0.03103383800562476,2344.540193704545,0.015645836334339247,2323.2869501851324,2270.3347522304166,0.02840402168678208,0.02840402168678208,0.2517701035773766,0.3358585360908277
2019-06-07,2585.8027012530483,12220,167232.4711009132,2324.766940223795,8407,152723.0792139272,99.1592184974136,63.24652727781165,0.02005940138141482,2279.050550463513,0.0037325093328348657,2270.575605823868,-0.0331401285916163,2348.4019483779143,0.0016633175394380473,2373.904349673619,0.01354947888615432,2214.0842309964137,0.019562664743837388,2360.0650902611555,0.006621723354667708,2313.4594682951674,2268.569844728548,0.028751482674451004,0.028751482674451004,0.25407519590061806,0.8888962712504476
2019-06-10,2591.491096407805,6995,165757.61779461367,2225.0132026187343,14982,160967.38870075162,99.16643144818497,63.0431058192636,-0.04290913462295609,2324.766940223795,0.02005940138141482,2279.050550463513,0.0037325093328348657,2270.575605823868,-0.0331401285916163,2344.502296586749,-0.012385525596645297,2253.763189751592,0.017921160450757423,2252.7678296749814,-0.04546368700970915,2289.5616495015647,2267.1821133757358,0.028545517311956335,0.028545517311956335,0.22846791342765688,-0.4005163500778516
2019-06-11,2529.6328290163,7673,168891.57434792703,2270.6346624247094,10848,158200.1691420752,99.11348217727858,63.202744631428025,0.020503905213812068,2225.0132026187343,-0.04290913462295609,2324.766940223795,0.02005940138141482,2279.050550463513,0.0037325093328348657,2348.4019483779143,0.0016633175394380473,2217.9490995538445,-0.01589079560825335,2217.7398440463403,-0.015548866229013414,2274.0081923109237,2269.8268542946544,0.028665703995648717,0.028665703995648717,0.22681558455093387,0.2122817476849791
